date,close,high,low,next_three_day_high,next_three_day_low,next_three_day_return
2009-05-13,2814.01,2822.71,2775.57,2815.46,2740.92,-0.025973610612613367
2009-05-14,2792.6,2804.48,2757.55,2849.63,2740.92,0.020421829119816732
2009-05-15,2796.12,2815.46,2773.32,2849.64,2740.92,-0.019741641989614117
2009-05-18,2810.57,2813.76,2740.92,2849.64,2735.77,-0.026613818549262314
2009-05-19,2840.08,2849.63,2821.95,2849.64,2719.12,-0.04259034956761783
2009-05-20,2812.86,2849.64,2812.6,2808.29,2675.28,-0.048911072716025655
2009-05-21,2750.01,2808.29,2735.77,2762.81,2675.28,-0.027174446638375864
2009-05-22,2740.68,2762.74,2719.12,2768.57,2675.28,-0.023862691010989843
2009-05-25,2752.72,2761.39,2675.28,2864.47,2715.82,0.040596210293818484
2009-05-26,2719.76,2762.81,2718.55,2892.78,2715.82,0.06361590728593698
2009-05-27,2759.71,2768.57,2715.82,2939.39,2798.93,0.06510829036384251
2009-06-01,2858.34,2864.47,2798.93,2961.04,2855.06,0.03592994535289707
2009-06-02,2865.1,2892.78,2855.06,2975.18,2864.71,0.03842099752190148
2009-06-03,2939.39,2939.39,2864.71,2978.23,2899.67,-0.013513007800938222
2009-06-04,2953.75,2961.04,2899.67,2978.23,2892.72,-0.02066187050359719
2009-06-05,2939.31,2975.18,2937.18,2995.7,2892.72,0.01918477465799792
2009-06-08,2948.48,2978.23,2912.49,3000.86,2892.72,-0.018911439114391217
2009-06-09,2960.56,2960.9,2892.72,3000.86,2883.32,-0.026089658713216345
2009-06-10,2989.59,2995.7,2966.59,3000.86,2883.32,-0.035546680314022985
2009-06-11,2961.63,3000.86,2951.27,2979.41,2883.32,-0.026441520378980475
2009-06-12,2906.29,2976.86,2883.32,3017.41,2898.07,0.038234312473978814
2009-06-15,2966.19,2967.1,2898.07,3061.75,2929.04,0.03221641229995379
2009-06-16,2961.22,2979.41,2929.04,3086.72,2930.49,0.04238118072956417
2009-06-17,3010.59,3017.41,2930.49,3116.16,3014.44,0.035066216256614054
2009-06-18,3057.43,3061.75,3014.44,3128.53,3028.45,0.023254825130910723
2009-06-19,3080.0,3086.72,3047.27,3128.53,3028.45,-0.016737012987013047
2009-06-22,3082.56,3116.16,3072.53,3141.17,3028.45,0.019013417419287908
2009-06-23,3083.89,3128.53,3028.45,3141.17,3068.24,0.018573943947417126
2009-06-24,3120.73,3121.21,3068.24,3182.41,3103.87,0.019764606358127695
2009-06-25,3117.92,3141.17,3103.87,3195.72,3109.32,0.024952532457535707
2009-06-26,3128.42,3137.08,3109.32,3238.79,3122.16,0.03527978979804498
2009-06-29,3179.97,3182.41,3122.16,3285.09,3150.65,0.03305691563127965
2009-06-30,3166.47,3195.72,3159.63,3327.67,3150.65,0.050908424839016406
2009-07-01,3237.9,3238.79,3150.65,3378.05,3247.57,0.04328422743135986
2009-07-02,3282.36,3285.09,3247.57,3393.22,3249.11,0.033774479338037164
2009-07-03,3327.14,3327.67,3249.11,3393.22,3261.32,0.019860901555089336
2009-07-06,3374.75,3378.05,3333.1,3396.48,3261.32,-0.03361137862063852
2009-07-07,3340.49,3393.22,3327.35,3428.03,3261.32,0.026205736284197954
2009-07-08,3352.27,3368.07,3261.32,3428.03,3334.68,0.022599611606463746
2009-07-09,3396.3,3396.48,3334.68,3454.75,3358.52,0.017209904896504966
2009-07-10,3398.31,3428.03,3375.97,3497.51,3358.52,0.029190980222522454
2009-07-13,3361.01,3403.74,3358.52,3543.02,3375.87,0.05415336461361309
2009-07-14,3454.75,3454.75,3375.87,3543.02,3467.13,0.025550329256820315
2009-07-15,3493.3,3497.51,3467.13,3594.87,3482.87,0.02907565911888464
2009-07-16,3501.24,3543.02,3489.56,3610.33,3482.87,0.031157532759822276
2009-07-17,3519.81,3527.47,3482.87,3610.33,3515.53,0.025717297240476042
2009-07-20,3591.12,3594.87,3515.53,3653.84,3532.38,0.017465303303704764
2009-07-21,3539.83,3610.33,3533.16,3687.49,3532.38,0.04171386761511142
2009-07-22,3606.92,3607.37,3532.38,3744.24,3591.88,0.0380712630166457
2009-07-23,3651.97,3653.84,3596.36,3756.78,3591.88,0.028699578583613886
2009-07-24,3667.56,3687.49,3591.88,3765.59,3453.64,-0.0583276074556381
2009-07-27,3743.63,3744.24,3669.51,3765.59,3453.64,-0.07746224920732023
2009-07-28,3755.82,3756.78,3705.05,3765.59,3453.64,-0.0804564648998089
2009-07-29,3558.51,3765.59,3453.64,3789.93,3511.29,0.06503283677719034
2009-07-30,3634.82,3656.92,3511.29,3803.06,3635.55,0.04628564825768532
2009-07-31,3734.62,3735.8,3635.55,3803.06,3691.98,0.018325826991768924
2009-08-03,3787.03,3789.93,3716.57,3803.06,3602.57,-0.048708354568091625
2009-08-04,3786.61,3803.06,3712.43,3789.13,3539.7,-0.06520608142903554
2009-08-05,3740.94,3789.13,3691.98,3739.58,3485.36,-0.06831972712740646
2009-08-06,3663.12,3739.58,3602.57,3686.54,3485.36,-0.04852693878442414
2009-08-07,3555.09,3686.54,3539.7,3613.46,3390.36,-0.046336379669713004
2009-08-10,3544.54,3613.46,3485.36,3569.15,3338.85,-0.05803009699425033
2009-08-11,3556.38,3569.15,3509.72,3546.5,3334.73,-0.062324610980828844
2009-08-12,3397.4,3546.5,3390.36,3454.95,3137.48,-0.07650556307764764
2009-08-13,3440.82,3448.86,3338.85,3454.95,3083.2,-0.10393452723478715
2009-08-14,3344.46,3454.95,3334.73,3319.8,2982.22,-0.10831045968556964
2009-08-17,3140.27,3319.8,3137.48,3186.82,2982.22,-0.050330067159830266
2009-08-18,3171.99,3186.82,3083.2,3221.17,2982.22,-0.059826796427479276
2009-08-19,3014.57,3183.01,2982.22,3241.52,3021.25,0.07528436891496956
2009-08-20,3144.39,3146.57,3021.25,3241.52,3019.12,-0.039839205696494386
2009-08-21,3203.62,3221.17,3113.7,3241.52,3019.12,-0.057591100068048025
2009-08-24,3229.6,3241.52,3178.86,3212.27,3019.12,-0.06517215754272976
2009-08-25,3109.83,3210.85,3019.12,3212.27,3030.73,0.03294070736985625
2009-08-26,3172.39,3203.79,3065.46,3212.27,2825.77,-0.10926147163495027
2009-08-27,3156.3,3212.27,3116.89,3168.19,2795.49,-0.1143142286854863
2009-08-28,3046.78,3168.19,3030.73,3003.54,2795.49,-0.08247723826465987
2009-08-31,2830.27,3003.54,2825.77,3059.99,2795.49,0.08116540118080601
2009-09-01,2843.7,2901.28,2795.49,3099.39,2813.62,0.08991454794809582
2009-09-02,2890.93,2904.79,2813.62,3153.23,2892.65,0.09073204816443159
2009-09-03,3051.96,3059.99,2892.65,3170.97,3038.99,0.038994613297684035
2009-09-04,3077.14,3099.39,3038.99,3207.39,3047.3,0.04232826585725707
2009-09-07,3104.21,3153.23,3078.13,3207.39,3047.3,0.03323873062711603
2009-09-08,3170.97,3170.97,3047.3,3253.45,3143.74,0.026010968252616715
2009-09-09,3194.91,3207.39,3143.74,3298.91,3150.17,0.03255177767135851
2009-09-10,3162.91,3204.12,3150.17,3325.74,3152.69,0.05148107280953297
2009-09-11,3238.13,3253.45,3152.69,3325.74,3212.45,0.027055738960449292
2009-09-14,3293.39,3298.91,3240.53,3329.12,3212.45,-0.02457650020191962
2009-09-15,3302.64,3325.74,3264.95,3330.43,3170.96,-0.03987113339631321
2009-09-16,3258.24,3296.94,3212.45,3330.43,3090.61,-0.05144802101748173
2009-09-17,3320.1,3329.12,3274.58,3330.43,3090.61,-0.06912141200566242
2009-09-18,3199.69,3330.43,3170.96,3237.22,3041.41,-0.049467292143926506
2009-09-21,3208.6,3210.64,3090.61,3237.22,2989.24,-0.06836626566103601
2009-09-22,3131.03,3237.22,3131.02,3159.17,2989.24,-0.04528541725885744
2009-09-23,3060.07,3159.17,3041.41,3122.05,2959.74,-0.03278683167378536
2009-09-24,3080.93,3122.05,2989.24,3090.07,2923.93,-0.05095863911221612
2009-09-25,3058.53,3090.07,3028.41,3088.08,2923.93,-0.044008069235874865
2009-09-28,2972.64,3088.08,2959.74,3164.03,2923.93,0.06438384735454018
2009-09-29,2972.29,2998.55,2923.93,3193.59,2988.29,0.07445437692822712
2009-09-30,3004.8,3033.74,2988.29,3199.92,3071.27,0.06493610223642168
2009-10-09,3163.71,3164.03,3071.27,3276.55,3140.5,0.03566698591210956
2009-10-12,3151.63,3193.59,3151.26,3287.63,3140.5,0.04315227358541453
2009-10-13,3198.52,3199.92,3140.5,3287.63,3188.43,0.027859760139064358
2009-10-14,3227.4,3276.55,3204.31,3330.79,3188.43,0.032035074673111445
2009-10-15,3239.64,3287.63,3227.09,3379.63,3188.43,0.04321159141139146
2009-10-16,3241.71,3268.43,3188.43,3414.66,3231.81,0.05335147190834461
2009-10-19,3329.16,3330.79,3231.81,3414.66,3341.41,0.025682154056879215
2009-10-20,3377.57,3379.63,3343.02,3436.39,3341.41,0.01741488703416945
2009-10-21,3369.28,3414.66,3358.55,3436.39,3341.41,0.019918202108462242
2009-10-22,3347.32,3381.14,3341.41,3436.39,3314.32,0.026609347179235836
2009-10-23,3413.25,3436.39,3354.98,3432.89,3258.27,-0.045405405405405413
2009-10-26,3414.24,3432.89,3385.44,3392.1,3239.01,-0.05132328131590034
2009-10-27,3314.72,3392.1,3314.32,3337.17,3239.01,-0.022840541584206082
2009-10-28,3329.33,3337.17,3258.27,3394.72,3198.31,-0.03935326326918629
2009-10-29,3247.05,3291.18,3239.01,3447.48,3198.31,0.06172679817064715
2009-10-30,3280.37,3329.54,3276.32,3476.34,3198.31,0.059740212232156815
2009-11-02,3392.8,3394.72,3198.31,3476.34,3397.26,0.02462273048809242
2009-11-03,3435.43,3447.48,3397.26,3506.03,3415.22,0.020550556989954786
2009-11-04,3453.89,3476.34,3415.22,3506.03,3432.26,0.015096022166311125
2009-11-05,3464.32,3471.83,3432.26,3532.19,3452.61,0.019591146314428196
2009-11-06,3483.02,3506.03,3474.36,3532.19,3452.61,0.014117059333566868
2009-11-09,3495.79,3495.89,3452.61,3532.19,3468.86,0.010412524779806594
2009-11-10,3503.78,3532.19,3501.5,3529.06,3445.36,-0.016673421276450027
2009-11-11,3495.67,3514.83,3468.86,3625.89,3445.36,0.03725180008410399
2009-11-12,3499.99,3529.06,3487.68,3649.42,3445.36,0.0426944076983078
2009-11-13,3518.72,3518.89,3445.36,3652.81,3541.05,0.038107607311749774
2009-11-16,3625.8,3625.89,3541.05,3653.9,3604.61,0.007750013790060099
2009-11-17,3628.35,3649.42,3619.99,3658.21,3597.31,-0.008554852756762706
2009-11-18,3630.23,3652.81,3612.79,3666.27,3597.31,0.009927745624932845
2009-11-19,3642.44,3653.9,3604.61,3698.13,3538.86,-0.028436981803406487
2009-11-20,3631.01,3658.21,3597.31,3698.13,3508.06,-0.03386110200743051
2009-11-23,3665.51,3666.27,3628.2,3698.13,3472.95,-0.052532935389618465
2009-11-24,3548.08,3698.13,3538.86,3646.61,3367.29,-0.05095431895560415
2009-11-25,3629.63,3630.3,3508.06,3646.61,3367.29,-0.07227733956353681
2009-11-26,3485.77,3646.61,3472.95,3566.78,3367.29,-0.033989620657702606
2009-11-27,3382.51,3480.93,3367.29,3607.56,3415.08,0.06653343227366651
2009-11-30,3511.67,3511.76,3415.08,3607.56,3485.52,0.027306096529571364
2009-12-01,3560.83,3566.78,3485.52,3646.26,3530.06,0.023991597464636135
2009-12-02,3597.33,3607.56,3570.29,3672.8,3530.06,0.020979448646635215
2009-12-03,3590.88,3603.12,3551.48,3672.8,3530.06,0.022813349373969633
2009-12-04,3643.49,3646.26,3530.06,3672.8,3543.42,-0.027465424634073296
2009-12-07,3668.83,3672.8,3633.45,3671.04,3543.42,-0.034182559562585306
2009-12-08,3624.02,3671.04,3590.94,3614.95,3543.42,-0.022240495361504603
2009-12-09,3554.48,3603.7,3543.42,3623.27,3495.64,0.01935304179514302
2009-12-10,3577.24,3601.29,3544.9,3623.27,3495.64,-0.02281088213259382
2009-12-11,3575.02,3614.95,3568.51,3623.27,3495.64,-0.02220407158561354
2009-12-14,3612.75,3623.27,3495.64,3620.32,3475.84,-0.03789633935367791
2009-12-15,3583.34,3620.32,3578.28,3610.68,3385.68,-0.055160827607762676
2009-12-16,3560.72,3610.68,3550.67,3582.44,3354.65,-0.057873126783347106
2009-12-17,3480.15,3582.44,3475.84,3453.35,3296.76,-0.05269600448256537
2009-12-18,3391.74,3453.35,3385.68,3404.75,3296.29,-0.028141897669042976
2009-12-21,3396.62,3404.64,3354.65,3445.7,3296.29,-0.02953818796332823
2009-12-22,3305.54,3404.75,3296.76,3445.7,3296.29,0.04240154407449308
2009-12-23,3336.48,3342.99,3296.29,3489.57,3339.3,0.04588368580060427
2009-12-24,3438.82,3445.7,3339.3,3501.25,3410.67,0.018154483223896522
2009-12-25,3424.78,3441.96,3410.67,3561.44,3432.82,0.03990329305824019
2009-12-28,3478.43,3489.57,3432.82,3579.52,3451.18,0.0290619618621045
2009-12-29,3500.74,3501.25,3451.18,3597.75,3498.38,0.027711283899975497
2009-12-30,3558.86,3561.44,3498.38,3597.75,3497.66,-0.017196517986096747
2009-12-31,3575.68,3579.52,3542.38,3597.75,3497.66,-0.021819625917308034
2010-01-04,3535.23,3597.75,3535.23,3588.83,3452.77,-0.023325215049657316
2010-01-05,3564.04,3577.53,3497.66,3588.83,3426.7,-0.03853492104465723
2010-01-06,3541.73,3588.83,3541.17,3594.53,3426.7,-0.03247847803192231
2010-01-07,3471.46,3558.56,3452.77,3594.53,3426.7,0.03545194241039798
2010-01-08,3480.13,3482.08,3426.7,3594.53,3415.69,0.032872335228856416
2010-01-11,3482.05,3594.53,3465.32,3535.41,3411.81,-0.020172025100156584
2010-01-12,3534.92,3535.41,3437.66,3500.07,3411.81,-0.03482681361954447
2010-01-13,3421.14,3490.11,3415.69,3501.26,3411.81,0.023419094220055406
2010-01-14,3469.05,3470.32,3411.81,3528.39,3448.66,0.017105547628313136
2010-01-15,3482.74,3500.07,3448.66,3528.39,3387.82,-0.027254403142353327
2010-01-18,3500.68,3501.26,3458.04,3528.39,3364.72,-0.03883816858438933
2010-01-19,3507.48,3528.39,3497.09,3515.45,3293.19,-0.061095145232474585
2010-01-20,3394.43,3515.45,3387.82,3425.18,3293.19,-0.02982533149895558
2010-01-21,3408.57,3425.18,3364.72,3390.8,3222.14,-0.054694490651504966
2010-01-22,3366.2,3390.8,3293.19,3372.43,3183.36,-0.05431643990256066
2010-01-25,3328.01,3372.43,3326.27,3341.2,3168.46,-0.04794156267559297
2010-01-26,3242.8,3341.2,3222.14,3255.12,3168.46,-0.022924633033181246
2010-01-27,3198.57,3255.12,3183.36,3249.45,3116.44,-0.025677099453818457
2010-01-28,3206.57,3220.31,3168.46,3249.45,3116.44,-0.02810791593509579
2010-01-29,3204.16,3249.45,3176.92,3231.1,3094.57,-0.034202411864575955
2010-02-01,3152.71,3198.31,3116.44,3242.52,3094.57,0.028486603588658628
2010-02-02,3146.19,3211.94,3143.09,3242.52,3094.57,0.030617985563491056
2010-02-03,3230.72,3231.1,3094.57,3242.52,3129.92,-0.031200475435816083
2010-02-04,3218.8,3242.52,3190.44,3178.95,3129.92,-0.02761277494718532
2010-02-05,3153.09,3177.42,3129.92,3214.46,3133.81,0.01946344696789495
2010-02-08,3150.99,3172.31,3133.81,3238.35,3144.48,0.02772461988137066
2010-02-09,3169.19,3178.95,3144.48,3253.2,3182.83,0.026508350714220277
2010-02-10,3214.13,3214.46,3182.83,3261.95,3207.16,0.014878054092398164
2010-02-11,3220.4,3238.35,3207.16,3261.95,3152.93,-0.02095081356353256
2010-02-12,3251.28,3253.2,3228.74,3261.95,3152.93,-0.030249624763170307
2010-02-22,3233.34,3261.95,3232.78,3294.14,3152.93,-0.024869020888616818
2010-02-23,3198.63,3225.39,3152.93,3301.15,3165.13,0.032051221929388515
2010-02-24,3244.48,3244.82,3165.13,3330.38,3249.33,0.026475737252194525
2010-02-25,3292.13,3294.14,3249.33,3339.89,3273.69,0.014507325044879687
2010-02-26,3281.67,3301.15,3273.69,3339.89,3287.56,0.017740967251429852
2010-03-01,3324.42,3330.38,3287.56,3345.91,3244.98,-0.02389589763026334
2010-03-02,3311.24,3339.89,3299.68,3345.91,3239.68,-0.02161123929404089
2010-03-03,3335.08,3335.65,3293.92,3345.91,3239.68,-0.02860501097424952
2010-03-04,3250.57,3345.91,3244.98,3322.51,3239.68,0.022131503090227267
2010-03-05,3259.76,3276.4,3239.68,3322.51,3255.98,0.01924988342700076
2010-03-08,3286.18,3293.93,3258.03,3322.51,3251.7,0.011055389540439168
2010-03-09,3305.86,3322.51,3255.98,3321.08,3232.12,-0.02230584477261597
2010-03-10,3279.69,3321.08,3267.76,3303.49,3171.8,-0.03289640179407196
2010-03-11,3276.7,3303.49,3251.7,3284.26,3169.1,-0.032837916196172955
2010-03-12,3233.13,3284.26,3232.12,3274.0,3169.1,-0.01980433821095972
2010-03-15,3183.18,3234.82,3171.8,3295.37,3169.1,0.03524462958425224
2010-03-16,3203.97,3204.29,3169.1,3296.41,3207.27,0.028851705852426853
2010-03-17,3273.92,3274.0,3207.27,3313.92,3251.14,0.012217769523995699
2010-03-18,3267.55,3295.37,3256.59,3313.92,3251.14,0.014191060580557264
2010-03-19,3293.87,3296.41,3251.14,3313.92,3271.03,-0.00693409272375646
2010-03-22,3302.63,3313.92,3288.51,3309.12,3222.82,-0.024165589242512768
2010-03-23,3275.57,3309.12,3272.92,3298.54,3220.59,-0.016784864924272728
2010-03-24,3276.67,3298.54,3271.03,3363.61,3220.59,0.026533035063036576
2010-03-25,3229.13,3270.39,3222.82,3372.26,3220.59,0.04432463233130909
2010-03-26,3275.0,3285.39,3220.59,3372.26,3293.67,0.02969770992366419
2010-03-29,3358.54,3363.61,3293.67,3392.48,3338.74,0.010105581592001303
2010-03-30,3366.71,3372.26,3350.31,3412.2,3338.74,0.01351170727505481
2010-03-31,3345.61,3369.9,3338.74,3436.29,3349.88,0.027104175322287965
2010-04-01,3391.93,3392.48,3349.88,3436.29,3369.02,0.013078100078716286
2010-04-02,3407.35,3412.2,3391.81,3436.29,3336.16,-0.02089306939410394
2010-04-06,3405.14,3436.29,3386.89,3404.58,3336.16,-0.020257610553457428
2010-04-07,3386.95,3404.58,3369.02,3393.56,3330.3,-0.01672596288696309
2010-04-08,3346.74,3381.31,3336.16,3401.71,3324.05,0.016424938895761326
2010-04-09,3379.17,3379.4,3342.47,3404.52,3324.05,-0.016311697842961406
2010-04-12,3351.48,3393.56,3330.3,3412.94,3324.05,0.018338167018749935
2010-04-13,3391.72,3401.71,3324.05,3412.94,3348.78,-0.0126602431804511
2010-04-14,3403.71,3404.52,3377.44,3412.94,3175.44,-0.06706505548357528
2010-04-15,3394.57,3412.94,3365.88,3388.29,3130.96,-0.07765637473965778
2010-04-16,3356.33,3388.29,3348.78,3313.5,3130.96,-0.06714774768869566
2010-04-19,3176.42,3313.5,3175.44,3237.54,3130.96,0.019241787924770618
2010-04-20,3173.37,3196.65,3130.96,3237.54,3164.76,0.020221405004774127
2010-04-21,3236.68,3237.54,3164.76,3231.99,3168.37,-0.021104959402844875
2010-04-22,3201.54,3231.99,3177.73,3224.74,3060.85,-0.04394447672057824
2010-04-23,3190.0,3224.74,3172.58,3207.72,3060.85,-0.04048589341692793
2010-04-26,3172.0,3207.72,3168.37,3163.1,3059.8,-0.03537200504413614
2010-04-27,3108.41,3163.1,3060.85,3130.7,3014.07,-0.030349921664130437
2010-04-28,3097.35,3122.11,3062.09,3130.7,2994.92,-0.03307020517539182
2010-04-29,3060.06,3130.7,3059.8,3068.13,2943.36,-0.03813650712731117
2010-04-30,3067.36,3068.13,3014.07,3056.08,2895.39,-0.05606449846121755
2010-05-04,3019.45,3056.08,2994.92,3036.86,2817.15,-0.06699895676364892
2010-05-05,3036.39,3036.86,2943.36,3014.91,2798.52,-0.07833973896633828
2010-05-06,2896.86,3014.91,2895.39,2922.13,2790.7,-0.03664657594775043
2010-05-07,2836.79,2892.53,2817.15,2922.13,2756.42,0.030083298375981355
2010-05-10,2858.23,2872.31,2798.52,2922.13,2756.42,-0.03561994661031476
2010-05-11,2800.82,2922.13,2790.7,2888.09,2756.42,0.031158732085603495
2010-05-12,2818.16,2832.15,2756.42,2888.09,2712.44,-0.03751383881681658
2010-05-13,2886.91,2886.97,2811.66,2888.09,2686.97,-0.06925744134732294
2010-05-14,2868.02,2888.09,2849.24,2828.88,2686.97,-0.06312717484536376
2010-05-17,2714.72,2828.88,2712.44,2803.7,2686.97,0.03277686096540344
2010-05-18,2771.35,2781.84,2686.97,2803.7,2647.6,-0.044653327800530426
2010-05-19,2762.17,2803.7,2723.3,2886.37,2647.6,0.04496464736058962
2010-05-20,2726.02,2793.88,2721.07,2886.37,2647.6,0.05882201891402114
2010-05-21,2768.79,2769.09,2647.6,2886.37,2787.75,0.042466203648525144
2010-05-24,2873.47,2886.37,2787.75,2866.86,2771.59,-0.03545539017285709
2010-05-25,2813.94,2855.33,2798.02,2893.69,2771.59,0.028341044940545995
2010-05-26,2813.94,2839.03,2797.63,2893.69,2771.59,0.028341044940545995
2010-05-27,2859.98,2866.86,2771.59,2893.69,2710.59,-0.05223463101140563
2010-05-28,2850.3,2893.69,2835.07,2857.42,2700.07,-0.05270673262463601
2010-05-31,2773.26,2857.42,2772.79,2787.51,2700.07,-0.026391322847479158
2010-06-01,2744.16,2782.29,2710.59,2787.51,2700.07,-0.016066847414144835
2010-06-02,2757.53,2757.91,2700.07,2787.51,2673.34,-0.030530946172843104
2010-06-03,2736.08,2787.51,2735.7,2748.48,2672.06,-0.02339843864214496
2010-06-04,2744.39,2748.48,2713.09,2787.82,2672.06,-0.02635558357230566
2010-06-07,2695.72,2716.4,2673.34,2787.82,2672.06,0.03416526938999613
2010-06-08,2699.34,2720.59,2672.06,2787.82,2687.33,0.03277838286395934
2010-06-09,2782.13,2787.82,2687.33,2784.92,2742.64,-0.014194160589188943
2010-06-10,2750.02,2776.26,2746.11,2784.92,2686.61,-0.023058014123533595
2010-06-11,2758.87,2782.09,2755.95,2784.92,2686.32,-0.02629699840876871
2010-06-17,2742.73,2784.92,2742.64,2795.32,2686.32,-0.020567099204077635
2010-06-18,2696.17,2755.84,2686.61,2795.32,2686.32,0.036774387371716205
2010-06-21,2780.66,2784.47,2686.32,2795.32,2734.05,-0.01676220753346316
2010-06-22,2783.72,2795.32,2766.44,2788.22,2715.66,-0.024449298061586636
2010-06-23,2758.49,2788.22,2734.05,2783.51,2710.09,-0.01754583123375457
2010-06-24,2757.5,2783.51,2739.81,2759.45,2591.69,-0.06013055303717133
2010-06-25,2736.29,2759.45,2715.66,2751.45,2546.84,-0.06923608243278301
2010-06-28,2716.78,2751.45,2710.09,2724.23,2524.57,-0.07074919573907347
2010-06-29,2592.02,2724.23,2591.69,2575.82,2462.2,-0.05008449008881111
2010-06-30,2563.07,2575.82,2546.84,2574.1,2462.2,-0.03935514831822788
2010-07-01,2526.07,2574.1,2524.57,2563.41,2462.2,-0.025284334955088476
2010-07-02,2534.11,2542.12,2462.2,2580.61,2476.49,-0.022737765921763596
2010-07-05,2512.65,2529.43,2476.49,2602.23,2502.93,0.035651602889379706
2010-07-06,2562.9,2563.41,2502.93,2662.16,2548.56,0.03872956416559357
2010-07-07,2580.48,2580.61,2548.56,2689.81,2557.26,0.04236808655753965
2010-07-08,2575.92,2602.23,2564.64,2689.81,2557.26,0.04421332960650947
2010-07-09,2647.1,2662.16,2557.26,2689.81,2618.34,0.016134637905632594
2010-07-12,2676.22,2689.81,2636.65,2684.62,2607.79,-0.025569646740551913
2010-07-13,2634.59,2649.66,2618.34,2684.62,2573.79,-0.023077594616240166
2010-07-14,2653.61,2684.62,2640.54,2691.94,2573.79,-0.03007977811358872
2010-07-15,2608.52,2680.44,2607.79,2746.24,2573.79,0.05279622161225515
2010-07-16,2616.13,2621.33,2573.79,2766.2,2585.01,0.057363357325515056
2010-07-19,2682.47,2691.94,2585.01,2783.14,2685.46,0.03752884468419035
2010-07-20,2741.5,2746.24,2685.46,2806.98,2733.72,0.023884734634324282
2010-07-21,2747.34,2766.2,2733.72,2811.95,2734.07,0.023517293090771316
2010-07-22,2781.29,2783.14,2734.07,2812.21,2769.44,0.011117143483779136
2010-07-23,2793.08,2806.98,2769.44,2866.4,2775.78,0.026250590745700148
2010-07-26,2811.05,2811.95,2775.78,2888.6,2784.16,0.027587556251222754
2010-07-27,2795.72,2812.21,2785.37,2888.6,2784.16,0.03322221109410103
2010-07-28,2863.72,2866.4,2784.16,2922.61,2844.68,0.020564161300685935
2010-07-29,2877.98,2888.6,2852.0,2929.61,2844.68,0.017939666015747195
2010-07-30,2868.85,2876.14,2844.68,2929.61,2818.25,0.021179218153615637
